300024	00000000000000005cbe0d56fc3714fdea1b542b848c9d9da8fdbd11441d83d1	1399712960	237
300025	0000000000000000821c4e0acc40f88bedbce3b73ba2358b5ade58a9022cc78c	1399713634	461
300026	0000000000000000211a56334729263e9a77adeb8f92276118c25703840efd51	1399713590	79
300027	00000000000000008958be01cf446e65484555da40d29cd0b27293f4184776b0	1399714403	438
300028	0000000000000000843ba607b7a460d3a1472dd7f0001bddf1a805ca662d48fc	1399714567	108
300029	00000000000000006ac7b6445993ffb004ae2af999e8d2134830e57f346c631e	1399715150	349
300030	00000000000000004332300ee4b610fb8c07d05500c29b25e0ce10b507997ae5	1399714845	12
300031	0000000000000000780c1f321c8d4f145e3f54bd2360ca2a890e16d1d87c950e	1399715507	128
300032	00000000000000006d380f875783349c5124e43954854128146f267c5d1298a7	1399716309	490
300033	00000000000000000b0491ef2b61e9729fb7f7955910c7df7637b980dc3c9403	1399716459	267
300034	000000000000000037b68a135fccacd097f5ce0bf235813ca27e85d839dadf69	1399716356	32
300035	00000000000000005ce0793606dfdff6b76de3caf277c78e442209581f7ef74d	1399717232	634
300036	00000000000000002ca9dbe1232599bcdadc13cb84f358fd1bc0328c9ca55e5f	1399716871	14
300037	00000000000000007782e8c37d779db5bb9234ab4a450fa9305e7cc89a978b39	1399717730	332
300038	00000000000000000430b0104125e9517754577509e19a6e69a45a08c345623c	1399717899	147
300039	00000000000000002eb3adee58a850195c58ad5d78c7d0236fee6bff3800967d	1399718799	608
300040	00000000000000007bff1c576c9ddb7a201f0cb8d3cecfc645286240d23f921f	1399718877	30
300041	0000000000000000144002a3754f4cabd2219bf839a1fcd81fa1c3755289d1ba	1399718835	26
300042	000000000000000007f6e6678397fe23dea7a328f1b8f73d7ebb94b36e9bd6cd	1399718584	49
300043	000000000000000086613410b5dd35b872b4e8da1be84d9bc56ced22ae0040cd	1399720663	1079
300044	00000000000000004b05496f732f5aac678484e1c9f4bb70187d4403fb6c90ce	1399721785	594
300045	000000000000000014e98e18cb077341a9dcc3294d3941bf40a94fca5651c73a	1399722046	185
300046	0000000000000000732a93eb938ee549f630c88ec76b7d7e839e1f9ff0da9c2f	1399723420	675
300047	000000000000000080624ac39565a6134331a246790899d80ec9dc4a5cc4c9a2	1399723460	60
300048	00000000000000005349464d10d0596dcbc45f2ce9076585cb609202ff19748e	1399725158	860
300049	00000000000000002383af82f6372be60135388780945c130cbae6ee302b9c60	1399725074	83
300050	000000000000000073a231679ef796dbaee6a7c738fd84c13b98b41cf7fc843f	1399725800	431
300051	0000000000000000633ce87e65d73594b32d703d40b8461a3912547ae31b55df	1399726117	231
300052	00000000000000005a51f766dc7e430160f88d9c8110a77f11c00a52c9b6e7d2	1399726258	76
300053	00000000000000007a9f31a0c3a536c8ad78de99f8d0f431e6deca84fa57978b	1399727220	591
300054	00000000000000007996221700fd9620598eae27cd768397df4de2f665e9d1dc	1399727433	111
300055	0000000000000000713b835308a20648c1d65acf5e9071349a48cc110169dc21	1399727131	77
300056	00000000000000006897572cfe330d2d9f8733474b01b10b43fa2b4a51978bef	1399728548	660
300057	00000000000000003df10d2f4776edf499d8534659a6a4bbf951df0840d5854d	1399729059	337
300058	00000000000000007b2faaea2242df2e16a69eca924a7408e783614282e76cb8	1399729672	354
300059	00000000000000001d067d48e93de095837c3e2942e39727be3f93de438c4ff1	1399730174	332
300060	00000000000000008628af2cad4a818acc44a6e12cc9bf2bb7ecbc103894d89f	1399730247	128
300061	0000000000000000270727b2d0fc365cd3d575c26fae7e8f57c05ed70a2d3459	1399730501	104
300062	000000000000000017fec0f26232828bbadd4f9eaa0dc3ee6a9017e7df3fddbf	1399731517	900
300063	00000000000000000c61ea4bdaca05211a494a6c008778f8a4ad1c60cce2d824	1399732014	315
300064	0000000000000000270d918a54fd49acfc32a7d9f20bf922261761501633b091	1399732533	387
300065	000000000000000060ddee480ed7fc957034d040a2e5dd94b8c256219e3ede76	1399733316	190
300066	00000000000000007d5f5670a514cdd04c1118e910ff1b88d8ab2a65c03d3940	1399735531	1505
300067	000000000000000049ea837084e03495ef1c7ae9e488488251332b551e9fe2fa	1399736159	911
300068	00000000000000002d23a9d32b726907bef3af78dbb1976baede79b3c508bee8	1399736625	412
300069	00000000000000002e7536fe07b988cffdc9d7f36c8cf4da7b664ca4101cd3ee	1399737282	480
300070	000000000000000080dd35b115142aeb4b1111785d904a344370157c4909d142	1399739191	1024
300071	000000000000000014e81d6950cb224d7f65630eb2fe3c4218db4a3eba056dbd	1399739214	446
300072	00000000000000005f00caecab30451bea856e9f6bc804f0a598eae80768fe28	1399739507	256
300073	000000000000000076f8497401043262db33164128ca707ea978a021a1a1d1bd	1399739677	125
300074	0000000000000000449cb6f5152ac11523f760a4d591382863e3d1b14a1d90a1	1399739934	298
300075	0000000000000000561b972f41cff2111e0a7e2effa0d1edc4f558d940140bda	1399740708	718
300076	000000000000000041804a1ba7096385a295a9d7a916f172ec4b73beba488042	1399742161	1028
300077	0000000000000000767dfa91c1b19ab001fa6e99cd36a6ba7d2952da6c3ab477	1399743284	878
300078	0000000000000000763926607620b7fe0636875701e301de5113e1760b4bb899	1399743298	256
300079	000000000000000001168acea30c0ef84e429af6fdaa41ee533957026d771a5a	1399743511	230
300080	000000000000000054b7736b98c8f164d8d9f66d25983691512cd3bf49b1ba0a	1399743602	128
300081	00000000000000001d7df04607f7343998acc879985b2eef80f43f04d65da826	1399743658	44
300082	000000000000000057329bc4d9f0a5c77a8d447c38691359a802869fdd31877a	1399743998	279
300083	0000000000000000879960525200f6651d4f209b1f3cb2c31dd110d091ec77ef	1399744732	166
300084	000000000000000073a2ce249230bd27704dcfd3ef36af8b8c5276651cf7479d	1399744566	267
300085	00000000000000006a0f8a4137c14c4ebbfd4845f3d17777d8efc1308fe4616b	1399745902	1051
300086	00000000000000001b98ef086e99ce7824256c5a0f6ea80769333b720a01fdf9	1399746094	155
300087	00000000000000002566b7baeb420736f878fa47cfa7c597d5015a06f92d0b39	1399746361	213
300088	000000000000000060bff0eb62f8819817266ae4d1c174757b8443fafeb77da2	1399747858	717
300089	000000000000000022c3cf6bc2cab371205ac1dc60f92be5fb9b404321af4989	1399748992	570
300090	00000000000000006dc618e96ac698ecfd598739b626988667c8f3bd581c11cf	1399749074	32
300091	0000000000000000867c462ddeb1cb3011daeadf4a2dbabb3c4427dcee24af4b	1399750187	480
300092	00000000000000004f85dc04a43c3c3bfd26c6c06acf3cd1e2bb39510745c144	1399750635	239
300093	00000000000000003e70360a256e75dffe9f42c22e015fd0c6bdb0236f22d81d	1399751487	301
300094	00000000000000005bac8d2d040c99a11af0ae5f125f954067bd91b251e8f30b	1399751805	128
300095	000000000000000078774aa40c9f06c3ad8ca01cb854529ccdb80d7f37b73a9c	1399752281	16
300096	00000000000000006af82b3b4f3f00b11cc4ecd9fb75445c0a1238aee8093dd1	1399752996	595
300097	00000000000000006df0f08febbd680503c04b6610792a8d1e3653405de3728a	1399753594	483
300098	00000000000000005f899cfc71021fcf39347d1ec547b823ca6bae9a7f49c0f6	1399753690	109
300099	00000000000000002846f95161cf9d8d9a4f4fe7c5bd15b60c4154e917bbf2c6	1399753260	81
300100	00000000000000006679cad9366e85af47d9f78e7ad99cf8516758e38ab76187	1399754821	875
300101	00000000000000002f02a07380086c2bed1681597860694af63ff8019fd756e0	1399755594	536
300102	00000000000000005f960f4969e231750d296d12c7af74d272e9771d5bcd3705	1399756424	662
300103	00000000000000007f869d8dc952d9c191dc8b1c702ebede9570c8eef88a573d	1399756843	256
300104	000000000000000048899b658bd99ee5f3b39e89466bd116234817f4b6d688d7	1399756885	59
300105	0000000000000000784f152ce903a8f166f29b9f37575de05e47c11da836e9b3	1399756979	67
300106	000000000000000057a300cf992e33ebf3f4b6e516e69f8bd62885a2b4e61d3a	1399757095	71
300107	00000000000000004e8bff8f36ccb039b600161288af46180f4bec0f0dc8c47f	1399757254	126
300108	0000000000000000259f764e3c9b09b4bb25a2df339ddc290a6ab34fc216b56a	1399757974	256
300109	0000000000000000275217c0b3a4b229ea832346347c86fe8088d6d939545f2e	1399758315	508
300110	000000000000000043ad483ab657ae0b90ae323bfefba6f3818c7f9585aa67f0	1399758659	210
300111	000000000000000067d03d1f921ade4f24e2e8919e85291d57291b931c09e799	1399758803	96
300112	00000000000000007d614ab63f788e655ae11d8e8dc06eb2c2f0963bc2f8855b	1399759523	452
300113	0000000000000000802f7d05130e606c7c01cc27ad4e469190caf572a25a92a6	1399759541	1
300114	000000000000000048f4287b3a1a7b1bf6568710270cb8a2c2778a758dfe15bd	1399759642	89
300115	0000000000000000699c06758f3d187c2c774c393c98d3df72bf6c84549725a5	1399759890	181
300116	0000000000000000044e52261eae2388caa1e9c4b05b893e61b4518779b60473	1399760212	144
300117	00000000000000007dec118d2058b0188504f01ef17eeaf4550ab2724ad7e8e7	1399760406	201
300118	00000000000000007ae44f3c7dd2815c7e27b666190f4d84443f303c69c0f8a1	1399760817	341
300119	00000000000000002010d14e8b7f3850e0e25256be888c7123dd7680e9b09c9d	1399761448	380
300120	00000000000000007c754865a75803491ce4b0b816686b8350dee83f54b9755e	1399761763	30
300121	000000000000000079e4527198b4771ef9e388eed0e7f580939388114b2c91a1	1399762379	722
300122	000000000000000046db86204ada6a08417cec5ed71146ea92ace7fa611c1f03	1399762564	128
300123	00000000000000000daa851735f614f93cdb08c71e498a85dcfd580b846a7c8c	1399763285	540
300124	00000000000000006496bec98d1dc9fbde80aa08a7d44654b2ec08b98602e8c3	1399763640	284
300125	00000000000000002dd0d956e17c869847e7a07b3878ccc1f4039dd31a27502c	1399763973	245
300126	000000000000000046af7790023a8d2b3a2c8058650f27aaf54800c12a4eebe5	1399764140	105
300127	000000000000000029773b0e52c8446b1e5206f4d42f4f073758840852af0f11	1399764554	64
300128	00000000000000007eaa73e6124f3e5ba598e6c7277a8e06fd797bc6717e83cf	1399764738	271
300129	00000000000000002feeedb8dd8c672834f9fc7a00878ffca9b5c95ff07f01ad	1399764880	125
300130	00000000000000002ff69da63aede8154e2b04ab0fa74c07e3d65098b2fafe3b	1399765012	63
300131	000000000000000080f58b34b9dd9220b30729fa7efecff6a53a7758d51dc53d	1399765294	87
300132	00000000000000005a89e4a96dc94b0221b0f91f4fa3d389b0fbcdcc907f7e0c	1399765508	282
300133	00000000000000005d572117d7bd786566754014ee3a8e14e43ae6a7a2e16258	1399766261	32
300134	000000000000000051e74ceb7d748717fcc08c4928d370ef6ef9af33d23b6828	1399766105	398
300135	0000000000000000468b22ff12dd2824e2a6a494aabfba85e0a225f8ef03e68a	1399766169	34
300136	00000000000000006c0f82b8696bdf2e2f0873ad204a3d51b8a445623f773853	1399766375	22
300137	00000000000000000124990b9647832a0f5d680eaa206c2d4076bbe82d25d695	1399767290	512
300138	00000000000000007200c8800c58324f02babe0cb5016eafde718ea9ce61be5a	1399768319	719
300139	00000000000000004a58cf244e45bdeba80fe4fc0e82a3b3a06ea354c4b8609c	1399769248	481
300140	00000000000000005757bc7bd973cbfe7bcbf59ff8e3d1cb83a6778812e0cb99	1399769675	308
300141	000000000000000011a43cf45f7de9ae8714f8d67abf89689938013926733702	1399769760	93
300142	0000000000000000112755c414c2fa31035adc38e0f2e5f2e41f88165034690f	1399770061	178
300143	000000000000000012d7c535785fa6690e5ee81070ba070028fe4eac521ad12a	1399770426	26
300144	000000000000000034e992f5d378d0613b72f9e23945bd364ac871701db320ac	1399771799	689
300145	000000000000000003d2a499385e933647d8bd5a1661b0c23590f5ecd2e4e4aa	1399772814	828
300146	00000000000000002f1def9659b4caf2d1455a03a6a3c2d70c2e8d925ec253a5	1399772843	46
300147	0000000000000000825b186a237cae05b5184c6b054e9ab2571e25d3f64119f6	1399773229	225
300148	00000000000000006748fa19b8953edd01f022586641a1cb70ecf2caa2f3c2cb	1399773243	64
300149	000000000000000049944df7c26f3a766bc5e202c26e3e881ba1850ec2fb7646	1399773434	148
300150	00000000000000006f2f149def045cffaa6dfc5d0b60eb69848d2299510007be	1399773467	44
300151	00000000000000003ec99f76493f0202423fc1b72559b550fc473380b2bc520d	1399773748	194
300152	000000000000000055999e05d8a6b940a8c85f7f3b35dc2b404297af16733323	1399773810	68
300153	000000000000000053ef79ee2686dc0623331a6fc5a0584a793bc91748ed9479	1399773859	26
300154	0000000000000000404b3d8e43b98cb460fb1cf93484c7be8e9fbb2411d03731	1399774256	128
300155	00000000000000004439b518af30a82b44dd26a9a1591d6a282c9b2d2bd81496	1399774743	367
300156	00000000000000002f5d603d05ecaa51dbb1d4a9f6d1fa3fb315e06132cf1bd3	1399775865	512
300157	00000000000000007d3321b9528561923908cf9d1afee44b597bd1c16c8f52bd	1399776735	396
300158	00000000000000007c938ae6b2eedf329bbb6d77d17b33dc5d2ade2085171cc8	1399777068	280
300159	0000000000000000139312cdb561b724170b80a3109cfb55a9e0602a634cfd7e	1399777698	372
300160	000000000000000009b17fb9d748f75170647e11e9b79e6c76bbf5c15b175fe9	1399778063	235
300161	00000000000000006cd0e99967e78aab5ba4e5aef208d340657a77f96cb43f0c	1399779508	645
300162	000000000000000029e952867cf7b5bf2e59dd203fe6431e445ad0d7532b9bed	1399779578	65
300163	00000000000000007983e16b0aba38c7d9df7597a2e0d4fb6d40dad9fa92a8c2	1399779746	43
300164	000000000000000028109b2444f5f4121ba0954869cc5b473ae91e0febb49550	1399780058	16
300165	000000000000000081930bd0f068a8bc89e2c0264eb74355777f5d7c7766e0f9	1399781163	689
300166	000000000000000027c03ca3bb98bdb2d29d088d4c523b6b57bf2ac7c176be41	1399781823	361
300167	000000000000000049742692c669ab098b4c25b6acac1b4b5d4699e43918c9eb	1399782981	395
300168	00000000000000001fab5bc77b2c2c636d6a5ecfdc9a01c006a3c70dce8c2a1c	1399783157	159
300169	000000000000000003fb8ec85a29533067c9b4d56dec9ed595b8f29fcaac9ca0	1399783517	268
300170	00000000000000001bbeb6e242c1242b4c255c7dd6bdda219a945a6f685357ff	1399784399	458
300171	00000000000000005b5bdeaa8c3b560135a054396520ccc5c37c5842a4dfaf6d	1399783987	32
300172	0000000000000000382590a17fb9ceb4231bfe0d61cb74d8f3be00b2dec3c801	1399785713	607
300173	000000000000000021d157974a2f46d4b546c536551556d1b5bb88461d8cf642	1399785771	63
300174	000000000000000019f75aa0089b9b3735e4da4071c7edc9304023a1af11b5a5	1399785979	100
300175	00000000000000005b68bb79aafe585494b329a55415f23683a1a85062c7e62e	1399786316	184
300176	000000000000000024c99d530b5c370daabea0b0f491b15387e824f2c0011ffd	1399786031	22
300177	00000000000000006bb58a4e5ce83312a73fd571ebec48bdcd9e38b027301b89	1399787024	401
300178	00000000000000001381b3694c6b9b39b8dd42ac87572c3bc6979f770d1d4eae	1399787425	115
300179	0000000000000000498d87e0d6b7e897bb540afa902fa736a33ba06abcd67934	1399788905	956
300180	0000000000000000023e385735d338c28744e304b53f94a5a7c59fadeeb91ac8	1399790732	1196
300181	00000000000000007c2fbf6aef6c9de3c49b126ce10952c5826d3f080494f8a8	1399790979	173
300182	00000000000000001b35cd75374e481592a4cd3a763261e457406986add29e72	1399791155	64
300183	000000000000000007235e4ced5bb8782a5a2023fd685f14f06db9f6a5c1ebdd	1399791341	154
300184	00000000000000005fc4d4629fa66d660086641a724dc067bad81ae5effa8741	1399791549	124
300185	00000000000000005533e9e175773e366f35516f716b8942b22c9d1fb894684b	1399792536	338
300186	0000000000000000498de29881e66aca7d9ba9615e7001a057cfc3e1f35d3fe0	1399793044	213
300187	00000000000000001c3a6a830eb7598a9808bde99a2ba67872881b342d86e774	1399793699	299
300188	00000000000000002ce40e82d653a0f37151d29a0c3f8d63e0f0886c734a4671	1399794026	144
300189	000000000000000075912604837cabc0c4361d67a1db0574a4dffcc01ecc9465	1399794739	334
300190	00000000000000001aef55dae635949b761626b8889ef4c33271f62b0eb3a0e2	1399795686	457
300191	0000000000000000388bc7250948d15a5c9492037588f2cb119f5bab83d3cef1	1399795959	28
300192	0000000000000000668783bfba5b2cc92e3ce879a2c300977234b3fd255c5c09	1399795860	57
300193	000000000000000005cb958180af028bc3e7863b686245aea25128e31120c2ff	1399796141	47
300194	0000000000000000647c089a87941e072e59f80f5b0b0a8749cd1d7489f9d6aa	1399797382	724
300195	0000000000000000192a345f5e2ea5aded97ef5096ca3f1dfc817f0156820462	1399798533	1
300196	00000000000000007094709b55b36adb291bcd15c476154995a5e3efd9422f1f	1399800901	1100
300197	0000000000000000529985704537aac24ec9d899f36d422d5df37102b6de2adb	1399800894	362
300198	00000000000000002a2f650a9cbc4ba83ea92a97914c4b89ce300e7630ef7beb	1399800889	73
300199	0000000000000000312d71ca510dd0a1760f440d0e65d08bc72f07501862b11a	1399801055	56
300200	00000000000000006a6bfcadec4a129c1c07efb4b6d94bb0ded7d3be0f328271	1399803339	792
300201	00000000000000002a148d14cf6403481c464682d6467bd93aa0815ce994bfc3	1399803379	375
300202	00000000000000007fa3faca86ebcebb7be60dc3cfb142e155d32515b785ae78	1399803584	248
300203	00000000000000007688101137b992a103d572e9079ceebdd71ac5550b62520d	1399803726	90
300204	0000000000000000378717b36087573b11cfd89da1ab54d1ea00fd3f27369fad	1399803910	122
300205	000000000000000041a01230b9e02f5e731a6bfca2701cc6a30251522f9cf38b	1399804095	95
300206	00000000000000005dd7c332318b62f86bdc9ed1af51ff4ff540537254eb258b	1399804493	279
300207	000000000000000060b117b366653300e580e1fbc7594b846a0fc0a832b4ba1f	1399804458	50
300208	000000000000000053f123c004515fea873208508606b9051da95a45e4e5c7b1	1399805196	32
300209	00000000000000002e1c49ab9b360acfca1e18819a27cd28648dffdc4af4ff83	1399805195	243
300210	000000000000000034c368011f8965dc6e64d7767ebb6b7705e03fcc0adf0929	1399805448	219
300211	0000000000000000766a923056e3365f618932e8abe3b6ac5eb58ec7c3feccb9	1399805938	211
300212	0000000000000000352a30e6483d6de92bff35360a7ac79806815c2910bc39e6	1399806789	165
300213	000000000000000005ceb484ea9da98bffb7f611639a64bd7b2be40327b48560	1399807114	446
300214	00000000000000007d668a3cb2864e055686da2d063326a8c3f77c505f8ba645	1399807653	350
300215	00000000000000001177c131475372dd78b8a343c197f113c4041bfd940f4f01	1399807729	45
300216	000000000000000021a5e2bccef9ca71827cb89db15560978e4854152b386bd4	1399807795	64
300217	00000000000000000be5a8d16a1f852e544441ac1eb65a83355773750014f441	1399809097	651
300218	000000000000000036675bce2f3cd23812a740eb1c93cb334da3e74d274a4ed9	1399809766	400
300219	00000000000000002946ff1c1b3e84ef21d72190110dbc3020b248ea22ae8641	1399810108	201
300220	00000000000000006822cf10f2d3a414207244e2de053f60d9cca878d7109f10	1399811943	958
300221	0000000000000000674ca3718668cee7a5d1f40462bcf53e549777cc15b61e8d	1399812464	222
300222	000000000000000087460f0727a692881a9947e2a2348a339339b425351b3795	1399812819	282
300223	00000000000000002265908330b6448e153df22c9d8702163f5d6ea6874613e1	1399813289	256
300224	000000000000000018761d7bbbfef5e45a47f614ed3035719de036ccbea0b7ac	1399813573	206
300225	00000000000000004744d895bb433d0ed432ebf4d32aa9e4fa0d9f3f5ddea125	1399813649	32
300226	00000000000000001ae150a5efdd4e6bccba8b5eec3578a1967deccba728cf09	1399815019	772
300227	00000000000000001ea3e01af95e3005e63262174973a521c7637fdcb210955f	1399815014	67
300228	000000000000000050ee7169975aea2c169df3c34a8e09d1956915613c7495d3	1399815345	244
300229	000000000000000071b7d470fb9cd9b046c4749f4665611e4bf4697ee15f6427	1399815259	55
300230	0000000000000000248602b7db925e01dd7e9f589c83647286db8857d41f8cb8	1399816148	312
300231	00000000000000004310299b01861f0de0c50c4cf7a0c8ff63cbe7796987fa4f	1399817619	882
300232	000000000000000062fd025c310484520273bf08ce8a7db72f9a5b8705677f59	1399818082	181
300233	00000000000000004993beea05a04ac593214a4b397900e7b69e49d9cd46f12a	1399818023	102
300234	00000000000000004ddb2439cbb949571dcf49e3dcbc40115ddc0880aee0b048	1399817996	55
300235	000000000000000076201477c2073a998a0bc3d0a35e91dbf16ae9ab27be1aee	1399818353	212
300236	00000000000000004e7f691138b840097adc3c278452ea7617a8b96839a221bd	1399818582	256
300237	000000000000000050fd4f82924db77d1381a68da60b4f2cf106b688979a6ff1	1399820153	64
300238	00000000000000004aba93a2eb1121e6d5073c67f4f8389ac4205a474bd448a8	1399820610	904
300239	000000000000000057f6faa8d27303de3c301b027d7b2e065b90ea3cde541a55	1399821822	170
300240	00000000000000003e3f0fe1b142c824f9fa4ae58e017c7fa619d7b2f9a6f921	1399823144	1470
300241	000000000000000077e5ae7f94812ddfd7451e4808e6f7f32f79baa1f7d4ae69	1399825249	1462
300242	00000000000000000968930e6cccd7655fbdba3726c53aac36bbd28407878ddd	1399825525	323
300243	0000000000000000161e26b41e3fb9554317c5be2364404eb7902312cbc3eb7c	1399826483	621
300244	000000000000000000d7e9531c174210e7bd7dafcf6a11cddcd4c7b3474ecb49	1399826715	401
300245	00000000000000008665091bc6c630349be1e77945ce4543a8451f8b8a786d0d	1399827857	756
300246	0000000000000000729f7ac3c9b8c7254eb30ff410bb248ae37c4967293c35ea	1399828073	263
300247	00000000000000001877475ac97f64693263d0916539dbee151145c0936baa50	1399829471	825
300248	00000000000000006fc329e10aba85c9943b3cce53f61bd5654067ba73e7b31e	1399831270	1024
300249	0000000000000000236e7e02bf52b2e27e347241d02ac4b092bb5e618032a83a	1399831778	458
300250	00000000000000001065de2750231230ad0c2c9ea5aa2c0a1a2c5ec0117b5fd8	1399832039	178
300251	00000000000000001bd1c84e6d09bcb0c224462582066158b929365faac3b461	1399832389	576
300252	00000000000000001e14189275639014a2380ec6c1e31010883026dacfc2c7d0	1399832862	256
300253	000000000000000066cb9bf965a639f4bb25c83369246c58225bd8c38cc78ba2	1399832776	158
300254	00000000000000006713638d9764cb44ae54350837b980c70a07042cf36d3566	1399833187	300
300255	0000000000000000162804527c6e9b9f0563a280525f9d08c12041def0a0f3b2	1399833358	84
300256	000000000000000043d74a137be0613b7a8284db175fc641c08253aa0cf0fc37	1399833372	154
300257	00000000000000000faf13b00298acba55c2d15b3132389f337ac96c84bcdc85	1399833652	246
300258	0000000000000000135ca2adcff1ced1efac5c4e472520d381a9d016a95ccddb	1399835131	947
300259	00000000000000006701ba5a7a027c3e62036db336a2595c574ae5fa035b2966	1399836269	1239
300260	0000000000000000358367b5e5c19e87e414322ba3871fc488325cf39413d5da	1399837046	644
300261	00000000000000002335dc70d980166c458728d8d77dffa4bdda0568be61cf0c	1399837671	581
300262	0000000000000000154a0e6a8725b8cb5fada8943c590e85fef4870e7f2fed12	1399837870	182
300263	00000000000000000b7958c074aca24c6bda4d1d86557d8b1d81b22e93c58769	1399837970	203
300264	000000000000000045512764200a267846bb32fc4032e297fa2ff0a29e1fce3f	1399838337	334
300265	000000000000000021da22eb3a38e1aa0923a82388f4db91c17827f035547b26	1399839395	972
300266	00000000000000001a7e555674544ce6088291d236b58769f6376ddf3ce86236	1399839720	256
300267	00000000000000007cbc480986707a422af9a3c6a82ff242a82b96e465d119e3	1399840054	107
300268	00000000000000000ce0a18c852d827e4936e800a81c58c3f1f8bfd7103ab5f4	1399840827	774
300269	0000000000000000165861383a9b8129b76044e77cf64c34fda1b7d622860254	1399841350	466
300270	00000000000000006ca185a633a51af300f47930ced6792ddb0adfed1f99ff98	1399842257	674
300271	00000000000000002a0b28b246ea6faf1221ccae8bc762840514dff190e7c536	1399842100	92
300272	00000000000000003bf70c53774ab3fe3226acff6073583e918ac3fb19b257c7	1399842740	329
300273	00000000000000005275b4b3a7d9af9fae5cbf10265fd9b02a72d3d49cedae86	1399843532	609
300274	0000000000000000270d2d950f4941ff4c7d6c03f01bb1ee3eff44e40e351d5c	1399844414	673
300275	0000000000000000860ace5a00493880e6c710f62331c64ddfdee896141c610e	1399844563	140
300276	000000000000000021fe293de32bafaebd1016a674059f61df627eec49604af2	1399844739	146
300277	00000000000000001c90e6f1369f62a1b3808b502ac7d4461997c447f1c902f3	1399845294	448
300278	0000000000000000511fd14823a9c53e01fb19e0850f21eca194d153e1993bd6	1399844890	72
300279	00000000000000007a6da75eaaa0d470abfb362c11015aa0bd2ed6de20c7e200	1399846898	924
300280	000000000000000036fd36e2e5c239a1031866c835b9912693c6e984c9efc3e6	1399847543	496
300281	0000000000000000327b933fe220104a796cc17ba54a65e98406b21a479fa5b6	1399847688	125
300282	00000000000000007fc6d89a6aff279d704e75d12b93595a22dc66ca26589279	1399848178	524
300283	000000000000000000b0d1e856e0552451058af525d55ce8f0cbf634f9733afa	1399848222	45
300284	000000000000000056182d09ded03741cbeac8d576c3c378c9ac0480c42133ba	1399848751	366
300285	00000000000000005d09c24ebdcd17275417bd86afcc981addcf493cf47b1cc9	1399848911	147
300286	000000000000000042406b0f838026a3be22048782da723539182fb483984e1a	1399849433	313
300287	000000000000000066e121f62b0b3bfceb116b35b9dc4d5a55ba4aea7e5540d5	1399850221	405
300288	00000000000000001b7605cbb99a90517670d7efcbf2061f5585995125a0ed25	1399850269	30
300289	00000000000000006423c98086a76e061b786f9931368ed373dfe852751f566e	1399853133	1094
300290	0000000000000000331679d78da484a14ad9d0b290133d3d8b87bb6d35ede573	1399853687	1074
300291	000000000000000077aecdf7baf55f5be562e15a039b4908669cc6411af6cf75	1399854269	577
300292	000000000000000016385bf330e894a8ae28fa28a50c6d4aa96d2769fe6fcc14	1399854482	339
300293	0000000000000000188fe52e9df251175b057f2f7b0f38c8968333fe55a24799	1399855228	547
300294	00000000000000008156d1891a44b64f42ff2abcddff90ce8ef74090151e90ae	1399855399	122
